chunk_id,source_id,chunk_type,content_length,content_sha256
NATIONAL_ECONOMIC_CLASSIFICATION_C115,NATIONAL_ECONOMIC_CLASSIFICATION,child,876,
NATIONAL_ECONOMIC_CLASSIFICATION_C116,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C117,NATIONAL_ECONOMIC_CLASSIFICATION,child,858,
NATIONAL_ECONOMIC_CLASSIFICATION_C118,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C119,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C120,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C121,NATIONAL_ECONOMIC_CLASSIFICATION,child,894,
NATIONAL_ECONOMIC_CLASSIFICATION_C122,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C123,NATIONAL_ECONOMIC_CLASSIFICATION,child,858,
NATIONAL_ECONOMIC_CLASSIFICATION_C124,NATIONAL_ECONOMIC_CLASSIFICATION,child,867,
NATIONAL_ECONOMIC_CLASSIFICATION_C125,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C126,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C127,NATIONAL_ECONOMIC_CLASSIFICATION,child,844,
NATIONAL_ECONOMIC_CLASSIFICATION_C128,NATIONAL_ECONOMIC_CLASSIFICATION,child,881,
NATIONAL_ECONOMIC_CLASSIFICATION_C129,NATIONAL_ECONOMIC_CLASSIFICATION,child,878,
NATIONAL_ECONOMIC_CLASSIFICATION_C130,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C131,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C132,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
